origin_id,origin_name,target_id,target_name,expelled_group,year,mean_estimate,event_type,is_annual_estimate,data_source_id,description,in_unhcr,unhcr_numer,comment,difference_unhcr_mean_estimate
434,Libya,288,Ghana,Ghanians,2000,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2001,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2002,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2003,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2004,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2005,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2006,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2007,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2008,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2009,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2010,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2011,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,288,Ghana,Ghanians,2012,939,2,,183,deportation of Ghanian migrant workers,,,,
434,Libya,232,Eritrea,Eritreans,2004,109,2,,158,deportation of Eritreans from Libya,,,,
434,Libya,818,Egypt,Egyptians,2011,800000,4,,148,repatriation and escape from military intervention in Libya,,,,
434,Libya,288,Ghana,Ghanians,2011,19000,3,,182,repatriation because of civil war and NATO intervention,,,,
434,Libya,,various,migrant Workers from various African countries,2011,790000,4,,265,migrant workers of various African countries escape Libya after beginning of US intervention,,,,
,Libya,,Sudan,Sudanese,2011,63000,4,,409,escape from US intervention in Libya,,,,
434,Libya,,various,various,2013,36514,2,,267,deportation of refugees pathing trotugh Libya or the mediterannian by Libyan authorities,,,,
434,Libya,,various,various,2020,5000,1,,266,expulsion of refugees and migrants from Libya,,,,
,Libya,,Sudan,Sudanese,2024,109,2,,410,deportation of Sudanese migrants from Libya,,,,
,Libya,,Togo,Togolese,2024,131,3,,438,repatriation of Togolese from Libya,,,,
434,Libya,562,Niger,Nigeriens,2025,5383,1,,9,,FALSE,,,
438,Liechtenstein,,various,various,2022,48,2,,258,deportation of criminal migrants from Liechtenstein,,,,
438,Liechtenstein,,various,various,2023,33,2,,258,deportation of criminal migrants from Liechtenstein,,,,
450,Madagascar,250,France,French,1958,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1959,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1960,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1961,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1962,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1963,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1964,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1965,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1966,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1967,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1968,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1969,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1970,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1971,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1972,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1973,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1974,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1975,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1976,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1977,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1978,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1979,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1980,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1981,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1982,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1983,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1984,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,250,France,French,1985,1837,3,,270,(forced) repatriation after increasing anti-colonial sentiment from Madagasy,,,,
450,Madagascar,174,Comoros,Comorians,1976,18000,1,,271,expulsion of Comori minority by Madagasy authorities,,,,
450,Madagascar,174,Comoros,Comorians,1977,16000,3,,122,repatriation after anti-comori riots,,,,
454,Malawi,231,Ethiopia,Ethiopians,2022,500,3,,272,repatriation of detained Ethiopian refugees withouth legal documents from Malawi,,,,
454,Malawi,108,Burundi,Burundians,2023,225,3,,273,repatriation of Burundian refugees,,,,
454,Malawi,508,Mozambique,Mozambicans,2025,6382,3,,274,repatriation of Mozambican refugees,,,,
,Malaysia,,China,Chinese,1948,4006,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1948,5833,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1949,4006,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1949,5833,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1950,4006,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1950,5833,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1951,4006,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1951,5833,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1952,4006,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1952,5833,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1953,4006,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
,Malaysia,,China,Chinese,1953,5833,2,,387,deportation of Chinese ethnic minortiy from Malaysia,,,,
458,Malaysia,156,China,Chinese,1950,2599,3,,275,repatriation of Chinese from Malaysia,,,,
458,Malaysia,156,China,Chinese,1951,8083,3,,275,repatriation of Chinese from Malaysia,,,,
458,Malaysia,156,China,Chinese,1952,5168,3,,275,repatriation of Chinese from Malaysia,,,,
458,Malaysia,156,China,Chinese,1953,1945,3,,275,repatriation of Chinese from Malaysia,,,,
458,Malaysia,156,China,Chinese,1954,848,3,,275,repatriation of Chinese from Malaysia,,,,
458,Malaysia,156,China,Chinese,1955,460,3,,275,repatriation of Chinese from Malaysia,,,,
458,Malaysia,50,Bangladesh,Bangladeshi,1997,100000,1,,38,deportation of migrant workers,,,,
458,Malaysia,360,Indonesia,Acehnese,1998,545,2,,65,,,,,
458,Malaysia,360,Indonesia,Indonesians,1998,11000,2,FALSE,221,deportation of Indonesian migrant workers,,,,
458,Malaysia,,various,various,1998,187486,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2002,439727,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,360,Indonesia,Indonesians,2002,600000,1,,277,expulsion of Indonesian migrant workers from Malaysia,,,,
458,Malaysia,360,Indonesia,Indonesians,2005,398758,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,608,Phillipines,Filipinos,2007,175282,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2014,173467,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2015,173467,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2016,173467,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2017,173467,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2018,173467,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2017,125061,2,,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,,various,various,2018,148774,2,FALSE,276,(voluntary) deportations of migrant workers from Malaysia,,,,
458,Malaysia,360,Indonesia,Indonesians,2021,7200,2,FALSE,219,deportation of Indonesian migrant workers,,,,
458,Malaysia,104,Myanmar,Myanmar nationals,2021,1200,2,FALSE,278,deportation of Myanmar refugees,,,,
458,Malaysia,104,Myanmar,Myanmar nationals,2021,1089,2,FALSE,279,deportation of Myanmar refugees,,,,
458,Malaysia,104,Myanmar,Myanmar nationals,2022,150,2,FALSE,280,deportation of Myanmar refugees,,,,
458,Malaysia,104,Myanmar,Myanmar nationals,2023,114,2,FALSE,281,deportation of Myanmar refugees,,,,
458,Malaysia,360,Indonesia,Indonesians,2024,129,2,FALSE,220,deportation of Indonesian migrant workers,,,,
458,Malaysia,360,Indonesia,Indonesians,2025,37,2,FALSE,218,deportation of Indonesian migrant workers,,,,
462,Maldives,,various,various,2020,4000,2,FALSE,282,deportation of undocumented migrant workers amidst coronavirus outbreak,,,,
462,Maldives,50,Bangladesh,Bangladeshis,2020,7000,2,,283,deportation of Bangladeshi migrant workers amidst coronavirus outbreak,,,,
462,Maldives,,various,various,2022,691,2,,284,deportation of foreigners from Maldives,,,,
462,Maldives,,various,various,2022,2050,3,,284,repatriation of foreigners from Maldives,,,,
462,Maldives,,various,various,2023,2027,2,FALSE,285,deportation of foreigners from Maldives,,,,
462,Maldives,,various,various,2024,2027,2,FALSE,285,deportation of foreigners from Maldives,,,,
462,Maldives,,various,various,2024,5613,2,,286,deportation of foreigners from Maldives,,,,
466,Mali,562,Niger,Nigeriens,2013,3127,3,FALSE,287,repatriation of Nigerien refugees from Mali,,,,
470,Malta,232,Eritrea,Eritreans,2002,232,2,,158,deportation of Eritreans from Malta,,,,
478,Mauritania,686,Senegal,Senegalese; Mauritanians,1989,70000,1,,1,,TRUE,,UNHCR lists 48236 for 1989; 18562 more for 1990 and 1991,
478,Mauritania,686,Senegal,Senegalese; Mauritanians,1989,85000,1,,1,,TRUE,,UNHCR lists 48236 for 1989; 18562 more for 1990 and 1991,
478,Mauritania,466,Mali,Mauritanians,1989,12500,1,,288,expulsion of black Mauritanians from Mauritania,,,,
478,Mauritania,466,Mali,Mauritanians,1989,15000,1,,288,expulsion of black Mauritanians from Mauritania,,,,
478,Mauritania,466,Mali,Mauritanians,1990,12500,1,,288,expulsion of black Mauritanians from Mauritania,,,,
478,Mauritania,466,Mali,Mauritanians,1990,15000,1,,288,expulsion of black Mauritanians from Mauritania,,,,
478,Mauritania,686,Senegal,Mauritanians,1989,20000,1,,290,expulsioon of Peul; Wolof; Soninke and Bambara ethnic groups to Senegal refugee camps,,,,
478,Mauritania,686,Senegal,Mauritanians,1989,25000,1,,290,expulsioon of Peul; Wolof; Soninke and Bambara ethnic groups to Senegal refugee camps,,,,
478,Mauritania,686,Senegal,Mauritanians,1990,20000,1,,290,expulsioon of Peul; Wolof; Soninke and Bambara ethnic groups to Senegal refugee camps,,,,
478,Mauritania,686,Senegal,Mauritanians,1990,25000,1,,290,expulsioon of Peul; Wolof; Soninke and Bambara ethnic groups to Senegal refugee camps,,,,
478,Mauritania,,various,various,2003,50,1,,293,expulsion of irregular migrants from Mauritania,,,,
478,Mauritania,,various,various,2004,250,1,,293,expulsion of irregular migrants from Mauritania,,,,
478,Mauritania,,various,various,2005,3250,1,,293,expulsion of irregular migrants from Mauritania,,,,
478,Mauritania,,various,various,2006,11637,1,,293,expulsion of irregular migrants from Mauritania,,,,
478,Mauritania,,various,various,2007,6634,1,,293,expulsion of irregular migrants from Mauritania,,,,
478,Mauritania,,Senegal; Mali,various,2009,1750,1,,294,expulsion of refugees transiting Mauritania trying to migrate to Europe,,,,
480,Mauritius,,various,Chagossians,1965,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1966,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1967,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1968,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1969,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1970,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1971,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1972,258,1,,295,expulsion of Chagossians from Mauritius,,,,
480,Mauritius,,various,Chagossians,1973,258,1,,295,expulsion of Chagossians from Mauritius,,,,
175,Mayotte,174,Comoros,Comorians,2018,25000,2,,296,deportation of Camorian refugees by the french authorities,,,,
175,Mayotte,174,Comoros,Comorians,2019,25000,2,,296,deportation of Camorian refugees by the french authorities,,,,
175,Mayotte,174,Comoros,Comorians,2020,25000,2,,296,deportation of Camorian refugees by the french authorities,,,,
175,Mayotte,174,Comoros,Comorians,2021,25000,2,,296,deportation of Camorian refugees by the french authorities,,,,
175,Mayotte,174,Comoros,Comorians,2022,25000,2,,296,deportation of Camorian refugees by the french authorities,,,,
175,Mayotte,174,Comoros,Comorians,2023,25000,2,,296,deportation of Camorian refugees by the french authorities,,,,
175,Mayotte,174,Comoros,Comorians,2024,25000,2,,296,deportation of Camorian refugees by the french authorities,,,,
175,Mayotte,174,Comoros,Comorians,2022,26000,1,,123,,,,,
484,Mexico,222,El Salvador,Salvadorans,2014,20400,2,,151,deportation of Salvadoran migrants,,,,
484,Mexico,222,El Salvador,Salvadorans,2015,20400,2,,151,deportation of Salvadoran migrants,,,,
484,Mexico,222,El Salvador,Salvadorans,2016,20400,2,,151,deportation of Salvadoran migrants,,,,
484,Mexico,222,El Salvador,Salvadorans,2017,20400,2,,151,deportation of Salvadoran migrants,,,,
484,Mexico,222,El Salvador,Salvadorans,2018,20400,2,,151,deportation of Salvadoran migrants,,,,
484,Mexico,340,Honduras,Hondurans,2017,26991,2,,202,deportation of illegal migrants from Honduras,,,,
484,Mexico,222,El Salvador,Salvadorans,2017,11089,2,,202,deportation of illegal migrants from El Salvador,,,,
484,Mexico,320,Guatemala,Guatemalans,2019,34430,2,,192,deportation of Guatemalans,,,,
484,Mexico,340,Honduras,Hondurans,2019,54037,2,,192,,,,,
484,Mexico,222,El Salvador,Salvadorans,2019,12317,2,,192,,,,,
484,Mexico,558,Nicaragua,Nicaraguans,2019,1530,2,,192,,,,,
484,Mexico,174,Colombia,Colombians,2024,9,2,FALSE,119,deportation of Colombians,,,,
484,Mexico,320,Guatemala,Guatemalans,2024,7500,2,,193,deportation of Guatemalans,,,,
496,Mongolia,156,China,Chinese,1962,8000,3,,298,repatriation of Chinese from Mongolia after Mongolian association with Soviet perspective in Sino-Soviet quarrels,,,,
496,Mongolia,156,China,Chinese,1983,1764,1,,1,,FALSE,,,
496,Mongolia,156,China,Chinese,1983,10000,1,,1,,FALSE,,,
496,Mongolia,156,China,Chinese,1983,7000,1,,299,expulsion of Chinese migrant workers after diplomatic relations deterrioated in sight of Sino-Soviet tensions,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1991,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1992,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1993,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1994,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1995,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1996,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1997,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1998,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,1999,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,2000,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,2001,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,2002,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
496,Mongolia,398,Kazakhstan,Kazakhs,2003,3091,3,,231,repatriation program for state building from Kazakhstan after collapse of the Soviet Union,,,,
